PhraseId,SentenceId,Phrase,Sentiment,length
78927,4061,"a humorous , all-too-human look at how hope can breed a certain kind of madness -- and strength",1,18
108541,5745,a lazy exercise in bad filmmaking,0,6
66534,3376,the saddest action hero performances ever witnessed,0,7
21080,943,of the ideal casting of the masterful British actor Ian Holm,1,11
30506,1417,"wonders , enhancing the cultural and economic subtext , bringing richer meaning to the story 's morals .",1,18
39137,1867,a few nifty twists that are so crucial to the genre and another first-rate performance by top-billed star Bruce Willis,1,20
19046,835,"is messy , murky , unsatisfying",0,6
65586,3323,disappointment coming,0,2
112407,5970,", overlong , and bombastic",0,5
93680,4885,smug and convoluted,0,3
103116,5438,Vulgar is too optimistic a title .,0,7
110363,5845,", magnificent to behold in its sparkling beauty yet in reality it 's one tough rock .",1,17
22384,1009,thin writing proves its undoing,0,5
106473,5623,so hilarious,1,2
154433,8441,may well be the year 's best and most unpredictable comedy,1,11
59177,2986,"A compassionate , moving portrait of an American -LRB- and an America -RRB- always reaching for something just outside his grasp .",1,22
78997,4065,"Spinning a web of dazzling entertainment may be overstating it , but `` Spider-Man '' certainly delivers the goods",1,19
142630,7742,The film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders,1,20
37337,1772,"the first 2\/3 of the film are incredibly captivating and insanely funny , thanks in part to interesting cinematic devices -LRB- cool visual backmasking -RRB- , a solid cast , and some wickedly sick and twisted humor ...",1,38
48650,2375,riveting movie experience,1,3
43961,2130,", proves simultaneously harrowing and uplifting",1,6
123751,6645,"shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative .",0,30
26493,1215,look at that clever angle !,1,6
138690,7515,keep my attention,1,3
106343,5615,"crisp framing , edgy camera work ,",1,7
44289,2148,"should jolt you out of your seat a couple of times , give you a few laughs , and leave you feeling like it was worth your seven bucks , even though it does turn out to be a bit of a cheat in the end",1,46
152262,8308,"Priggish , lethargically paced parable of renewal .",0,8
90038,4684,come to term an `` ambitious failure,0,7
54197,2691,a remarkable ability to document both sides of this emotional car-wreck,1,11
36099,1704,that rare quality of being able to creep the living hell out of you,1,14
77584,3990,really stupid,0,2
145347,7898,The movie is hardly a masterpiece,0,6
122014,6540,this sensuous and spirited tale,1,5
15244,654,most sincere and artful movie,1,5
31782,1489,the lustrous polished visuals rich in color and creativity,1,9
68546,3479,"solid , satisfying fare for adults",1,6
123172,6611,done excellent work here,1,4
38376,1827,this one feels like a life sentence,0,7
116316,6201,there are side stories aplenty -- none of them memorable,0,10
94433,4929,actor Raymond J. Barry is perfectly creepy and believable .,1,10
117856,6294,A heroic tale of persistence that is sure to win viewers ' hearts .,1,14
2530,97,"those crass , contrived sequels",0,5
47654,2323,"a sweet , honest , and enjoyable comedy-drama about a young woman who wants many things in life , but fears she 'll become her mother before she gets to fulfill her dreams",1,33
70198,3574,super -,1,2
135969,7344,Beautifully crafted and cooly unsettling ... recreates the atmosphere of the crime expertly,1,13
125507,6744,'m giving it thumbs down due to the endlessly repetitive scenes of embarrassment .,0,14
47156,2298,all the signs of rich detail condensed,1,7
13768,593,Overly long,0,2
69265,3520,a sheer unbridled delight,1,4
89581,4659,handed down from the movie gods on a silver platter,1,10
72069,3679,ourselves surprised at how much we care about the story,1,10
123483,6631,It 's fitting that a movie as artificial and soulless as The Country Bears owes its genesis to an animatronic display at Disneyland .,0,24
125372,6737,characteristically complex,1,2
127262,6844,", Hollywood is sordid and disgusting .",0,7
57682,2907,terrific computer graphics,1,3
67335,3417,The most compelling performance of the year,1,7
130050,7004,Distinctly sub-par,0,2
84608,4377,I 'm actually having a hard time believing people were paid to make it,0,14
57366,2892,if a bored Cage spent the duration of the film 's shooting schedule waiting to scream : `` Got AIDS yet,0,21
88751,4611,Rifkin 's references are ... impeccable throughout .,1,8
20593,919,"is funny , charming and quirky in her feature film acting debut as Amy",1,14
110838,5873,that rare family movie -- genuine and sweet,1,8
117690,6283,suffers from two fatal ailments -- a dearth of vitality and a story that 's shapeless and uninflected .,0,19
64108,3243,all this contrived nonsense a bit,0,6
28239,1300,"is cruel , misanthropic stuff with only weak claims to surrealism and black comedy .",0,15
27060,1244,"a smart movie that knows its classical music , knows its Freud and knows its Sade",1,16
66003,3348,", ingenious",1,2
55435,2767,Poor Ben Bratt could n't find stardom if MapQuest emailed him point-to-point driving directions .,0,15
58623,2954,A riveting profile,1,3
140765,7637,It 's a perfect show of respect to just one of those underrated professionals who deserve but rarely receive it .,1,21
12232,523,an engrossing story about a horrifying historical event and the elements which contributed to it,1,15
133800,7220,"next week , why bother with a contemptible imitator starring a `` SNL '' has-been acting like an 8-year-old channeling Roberto Benigni ?",0,23
105916,5591,is truly funny,1,3
104205,5496,delivered with such conviction that it 's hard not to be carried away,1,13
104274,5501,"good action , good acting , good dialogue , good pace",1,11
39146,1867,to the genre and another first-rate performance,1,7
135069,7291,Like a soft drink that 's been sitting open too long,0,11
130868,7053,Skip the film and buy the Philip Glass soundtrack CD,0,10
75047,3848,delightfully cheeky,1,2
14780,636,"This is popcorn movie fun with equal doses of action , cheese , ham and cheek -LRB- as well as a serious debt to The Road Warrior -RRB-",1,28
149963,8167,"Susan Sarandon , Dustin Hoffman and Holly Hunter , yet newcomer Ellen Pompeo pulls off the feat with aplomb",1,19
92880,4838,"The predominantly amateur cast is painful to watch , so stilted and unconvincing are the performances .",0,17
144287,7833,works better the less the brain is engaged,0,8
108411,5737,"more interesting -- and , dare I say ,",1,9
25506,1167,"Director Tom Dey demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut Shanghai Noon ,",1,20
102754,5414,"Just about the best straight-up ,",1,6
123750,6645,"McKay shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative .",0,31
24028,1091,"Guy gets girl , guy loses girl , audience falls asleep .",0,12
35312,1660,a loosely tied series of vignettes which only prove that ` zany ' does n't necessarily mean ` funny,0,19
99648,5227,casting excellent Latin actors of all ages --,1,8
14908,641,or maybe `` How will you feel after an 88-minute rip-off of The Rock with action confined to slo-mo gun firing and random glass-shattering ? '',0,26
57233,2883,"An undeniably moving film to experience , and",1,8
35333,1661,really goes downhill .,0,4
29791,1381,"of stupidity , incoherence and sub-sophomoric sexual banter",0,8
64630,3271,"I thought the relationships were wonderful , the comedy was funny , and the love ` real ' .",1,19
9540,397,"failed jokes , twitchy acting , and",0,7
61335,3100,shows how deeply felt emotions can draw people together across the walls that might otherwise separate them .,1,18
10823,460,The young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient,0,27
80230,4135,Degenerates into hogwash .,0,4
18677,819,"van der Groen , described as ` Belgium 's national treasure , ' is especially terrific as Pauline",1,18
68543,3479,No. 1,1,2
97658,5112,This stuck pig of a movie flails limply between bizarre comedy and pallid horror .,0,15
60662,3064,a joyous occasion,1,3
140354,7617,"It 's all stitched together with energy , intelligence and verve , enhanced by a surplus of vintage archive footage .",1,21
49244,2408,"degrades its characters , its stars and its audience",0,9
42920,2073,left an acrid test in this gourmet 's mouth,0,9
140230,7609,deeply and rightly,1,3
144877,7867,A fine production with splendid singing,1,6
92426,4813,there are n't many reasons anyone would want to see Crossroads if they 're not big fans of teen pop kitten Britney Spears,0,23
5192,206,the well-wrought story,1,3
109637,5809,"The slapstick is labored , and",0,6
46502,2261,hard to imagine that even very small children will be impressed by this tired retread,0,15
83412,4309,the two leads delivering Oscar-caliber performances,1,6
100578,5278,", this has layered , well-developed characters and some surprises .",1,11
4644,176,of the pool with an utterly incompetent conclusion,0,8
129944,6995,horribly wrong,0,2
115522,6155,parents love to have their kids,1,6
145063,7880,Diaz wears out her welcome in her most charmless performance,0,10
109541,5803,lame .,0,2
45626,2217,a treasure,1,2
91781,4777,Rabbit-Proof Fence is a quest story as grand as The Lord of the Rings,1,14
12114,519,"sexy , peculiar and always entertaining costume drama",1,8
94685,4941,like being trapped while some weird relative trots out the video he took of the family vacation to Stonehenge,0,19
71150,3631,digs beyond the usual portrayals of good kids and bad seeds to reveal a more ambivalent set of characters and motivations,1,21
48259,2355,eclipses nearly everything else she 's ever done,1,8
147955,8052,his strongest performance since The Doors,1,6
5670,225,it does n't improve upon the experience of staring at a blank screen,0,13
4119,155,stale and uninspired .,0,4
108607,5748,acting horribly,0,2
107931,5708,its clumsiness as its own most damning censure,0,8
